OBJID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,NUFNU_3000EV,NUFNU_ERROR_3000EV,NUFNU_500EV,NUFNU_ERROR_500EV,UPPER_LIMIT_500EV,NUFNU_1500EV,NUFNU_ERROR_1500EV,UPPER_LIMIT_1500EV,NUFNU_4500EV,NUFNU_ERROR_4500EV,UPPER_LIMIT_4500EV,COUNTRATES_300_10000EV,COUNTRATES_ERROR_300_10000EV,COUNTRATES_300_1000EV,COUNTRATES_ERROR_300_1000EV,UPPER_LIMIT_300_1000EV,COUNTRATES_1000_2000EV,COUNTRATES_ERROR_1000_2000EV,UPPER_LIMIT_1000_2000EV,COUNTRATES_2000_10000EV,COUNTRATES_ERROR_2000_10000EV,UPPER_LIMIT_2000_10000EV,RUNID
3388,21.6759,-1.23527,3.71e+20,0.8,-999/-999,4669.6,1.95919e-13,2.8394e-14,2.01885e-13,3.97636e-14,-999,1.72678e-13,4.20396e-14,-999,6.92281e-14,3.34917e-14,-999,0.0138,0.002,0.007702,0.001517,-999,0.004814,0.001172,-999,0.001283,0.0006207,-999,412_21_-1
3389,21.6373,-1.2054,3.73e+20,0.8,-999/-999,4402.2,3.45206e-14,1.29275e-14,4.25266e-14,1.96725e-14,-999,2.9062e-14,1.90123e-14,-999,1.2195e-14,-4.9055e-11,1.44343e-13,0.00243,0.00091,0.00162,0.0007494,-999,0.00081,0.0005299,-999,0.000226,-0.9091,0.002675,412_21_-1
3390,21.6138,-1.30381,3.78e+20,0.8,-999/-999,4816.6,3.61417e-14,1.28061e-14,6.6929e-14,2.3715e-14,-999,3.03965e-14,-3.22777e-11,2.00717e-13,1.27463e-14,-4.8519e-11,3.01713e-13,0.00254,0.0009,0.00254,0.0009,-999,0.0008467,-0.8991,0.005591,0.0002362,-0.8991,0.005591,412_21_-1
3391,21.845,-1.26655,3.62e+20,0.8,-999/-999,4795.6,3.35474e-14,1.24564e-14,3.08515e-14,1.66103e-14,-999,4.24609e-14,2.28608e-14,-999,1.18906e-14,-4.74274e-11,2.11106e-13,0.00237,0.00088,0.001185,0.000638,-999,0.001185,0.000638,-999,0.0002204,-0.8791,0.003913,412_21_-1
4644,16.514,-0.360376,3.63e+20,0.8,-999/-999,9290.6,1.50096e-14,6.5136e-15,2.76183e-14,1.19853e-14,-999,1.51945e-14,-1.64666e-11,5.02779e-14,2.28752e-14,-2.47905e-11,7.56933e-14,0.00106,0.00046,0.00106,0.00046,-999,0.000424,-0.4595,0.001403,0.000424,-0.4595,0.001403,543_16_0
3394,16.7692,-0.386825,3.69e+20,0.8,-999/-999,2201.9,9.80391e-14,2.97948e-14,9.04277e-14,4.04896e-14,-999,3.09633e-14,-7.52385e-11,8.18371e-13,1.86418e-13,8.34699e-14,-999,0.00691,0.0021,0.003455,0.001547,-999,0.0008634,-2.098,0.02282,0.003455,0.001547,-999,413_16_0
3398,29.52,-0.833431,2.48e+20,0.606,+0.25/-0.19,83934.6,1.60247e-14,2.22124e-15,7.08395e-15,1.74681e-15,-999,1.33189e-14,3.0716e-15,-999,1.86518e-14,4.40017e-15,-999,0.00101,0.00014,0.0003091,7.622e-05,-999,0.000371,8.556e-05,-999,0.0003297,7.778e-05,-999,415_29_0
3399,29.5532,-0.907905,2.47e+20,0.8,-999/-999,83601.2,3.8522e-15,1.19786e-15,1.12411e-15,8.43617e-16,-999,1.66722e-15,1.25121e-15,-999,1.01621e-14,3.86772e-15,-999,0.000283,8.8e-05,4.717e-05,3.54e-05,-999,4.717e-05,3.54e-05,-999,0.0001887,7.182e-05,-999,415_29_0
3400,29.5232,-0.900968,2.48e+20,1.039,+0.15/-0.12,81985,3.27375e-14,2.40878e-15,2.96192e-14,3.32811e-15,-999,4.04996e-14,4.62456e-15,-999,3.17255e-14,5.13828e-15,-999,0.00299,0.00022,0.001189,0.0001336,-999,0.00117,0.0001336,-999,0.0006304,0.0001021,-999,415_29_0
3401,29.6091,-0.860176,2.46e+20,0.8,-999/-999,85772.4,5.02098e-15,1.29267e-15,2.31238e-15,1.11059e-15,-999,4.11723e-15,1.83137e-15,-999,8.3686e-15,3.20904e-15,-999,0.000369,9.5e-05,9.711e-05,4.664e-05,-999,0.0001165,5.182e-05,-999,0.0001554,5.959e-05,-999,415_29_0
3402,29.558,-0.793995,2.47e+20,0.8,-999/-999,83475.7,3.36216e-15,1.11618e-15,3.46264e-15,1.54377e-15,-999,1.02713e-15,1.0144e-15,-999,3.91134e-15,2.47293e-15,-999,0.000247,8.2e-05,0.0001453,6.478e-05,-999,2.906e-05,2.87e-05,-999,7.263e-05,4.592e-05,-999,415_29_0
3403,29.5265,-0.918447,2.52e+20,0.8,-999/-999,83928.6,3.53172e-15,1.15906e-15,3.30404e-15,1.48287e-15,-999,3.05421e-15,1.75345e-15,-999,1.86022e-15,1.66903e-15,-999,0.000259,8.5e-05,0.0001381,6.198e-05,-999,8.636e-05,4.958e-05,-999,3.454e-05,3.099e-05,-999,415_29_0
3404,29.6051,-0.812451,2.47e+20,0.934,+0.26/-0.19,88254.1,1.51162e-14,1.93488e-15,1.27224e-14,2.52933e-15,-999,1.51605e-14,3.25571e-15,-999,1.53087e-14,4.00518e-15,-999,0.00125,0.00016,0.0005206,0.0001035,-999,0.0004339,9.318e-05,-999,0.000295,7.718e-05,-999,415_29_0
3405,29.5972,-0.805274,2.47e+20,0.8,-999/-999,87759.1,2.96742e-15,1.03451e-15,2.3607e-15,1.21514e-15,-999,7.00184e-16,8.16116e-16,-999,5.33468e-15,2.74596e-15,-999,0.000218,7.6e-05,9.906e-05,5.099e-05,-999,1.981e-05,2.309e-05,-999,9.906e-05,5.099e-05,-999,415_29_0
3406,29.6144,-0.90348,2.46e+20,0.8,-999/-999,85201.7,3.86439e-15,1.1702e-15,1.04035e-15,8.19133e-16,-999,3.08704e-15,1.72217e-15,-999,8.23397e-15,3.47345e-15,-999,0.000284,8.6e-05,4.369e-05,3.44e-05,-999,8.735e-05,4.873e-05,-999,0.0001529,6.45e-05,-999,415_29_0
3407,29.5895,-0.935952,2.46e+20,0.8,-999/-999,86477.9,5.32034e-15,1.31988e-15,2.58598e-15,1.23727e-15,-999,3.83803e-15,1.83632e-15,-999,9.35948e-15,3.50738e-15,-999,0.000391,9.7e-05,0.0001086,5.196e-05,-999,0.0001086,5.196e-05,-999,0.0001738,6.513e-05,-999,415_29_0
3408,29.6474,-0.876118,2.46e+20,0.8,-999/-999,85301.5,5.64691e-15,1.33349e-15,9.4105e-16,7.00073e-16,-999,6.28363e-15,2.16464e-15,-999,1.06412e-14,3.62801e-15,-999,0.000415,9.8e-05,3.952e-05,2.94e-05,-999,0.0001778,6.125e-05,-999,0.0001976,6.737e-05,-999,415_29_0
3409,29.5295,-0.964144,2.51e+20,0.8,-999/-999,85635,7.70151e-15,1.49941e-15,5.28562e-15,1.64354e-15,-999,5.21236e-15,2.01776e-15,-999,1.05827e-14,3.51734e-15,-999,0.000565,0.00011,0.0002211,6.875e-05,-999,0.0001474,5.706e-05,-999,0.0001965,6.531e-05,-999,415_29_0
3410,29.5415,-0.744457,2.48e+20,0.8,-999/-999,81464.4,3.26808e-15,1.14383e-15,2.54241e-15,1.29315e-15,-999,9.42404e-16,9.44879e-16,-999,5.74073e-15,2.91991e-15,-999,0.00024,8.4e-05,0.0001066,5.422e-05,-999,2.666e-05,2.673e-05,-999,0.0001066,5.422e-05,-999,415_29_0
3411,29.4554,-0.935209,2.54e+20,0.8,-999/-999,85946,4.4213e-15,1.25543e-15,3.88184e-15,1.51176e-15,-999,4.29806e-15,1.92935e-15,-999,2.18129e-15,1.69871e-15,-999,0.000324,9.2e-05,0.000162,6.309e-05,-999,0.0001215,5.454e-05,-999,4.05e-05,3.154e-05,-999,415_29_0
3412,29.6152,-0.947465,2.46e+20,0.8,-999/-999,85433.8,3.66028e-15,1.14299e-15,2.13594e-15,1.18012e-15,-999,3.17009e-15,1.7515e-15,-999,4.83052e-15,2.66891e-15,-999,0.000269,8.4e-05,8.97e-05,4.956e-05,-999,8.97e-05,4.956e-05,-999,8.97e-05,4.956e-05,-999,415_29_0
3413,29.5274,-0.978471,2.51e+20,0.8,-999/-999,84479.8,7.98777e-15,1.63572e-15,7.7049e-15,2.15154e-15,-999,6.21664e-15,2.25433e-15,-999,4.73394e-15,2.42352e-15,-999,0.000586,0.00012,0.0003223,9e-05,-999,0.0001758,6.375e-05,-999,8.79e-05,4.5e-05,-999,415_29_0
3414,29.67,-0.881742,2.45e+20,0.8,-999/-999,68454.9,6.29773e-15,1.63224e-15,1.4688e-15,1.02457e-15,-999,7.63279e-15,2.74392e-15,-999,9.97321e-15,4.18153e-15,-999,0.000463,0.00012,6.173e-05,4.306e-05,-999,0.000216,7.765e-05,-999,0.0001852,7.765e-05,-999,415_29_0
3415,29.5664,-0.981549,2.49e+20,0.8,-999/-999,83689.3,3.50085e-15,1.15787e-15,5.5758e-16,5.91713e-16,-999,3.30454e-15,1.75285e-15,-999,7.55033e-15,3.28079e-15,-999,0.000257,8.5e-05,2.336e-05,2.479e-05,-999,9.347e-05,4.958e-05,-999,0.0001402,6.092e-05,-999,415_29_0
3416,29.5205,-0.982802,2.51e+20,0.8,-999/-999,85435.3,6.37931e-15,1.49941e-15,3.99469e-15,1.55748e-15,-999,8.27471e-15,2.72287e-15,-999,3.60027e-15,2.23287e-15,-999,0.000468,0.00011,0.0001671,6.515e-05,-999,0.000234,7.7e-05,-999,6.685e-05,4.146e-05,-999,415_29_0
3417,29.5153,-0.983417,2.51e+20,0.8,-999/-999,86463,4.03478e-15,1.26768e-15,2.35809e-15,1.25985e-15,-999,5.23358e-15,2.27448e-15,-999,2.65726e-15,2.00344e-15,-999,0.000296,9.3e-05,9.864e-05,5.27e-05,-999,0.000148,6.432e-05,-999,4.934e-05,3.72e-05,-999,415_29_0
3418,29.5315,-0.984244,2.51e+20,0.8,-999/-999,84798.9,4.36192e-15,1.30858e-15,1.39085e-15,1.02222e-15,-999,4.11614e-15,2.1295e-15,-999,7.83066e-15,3.61912e-15,-999,0.00032,9.6e-05,5.818e-05,4.276e-05,-999,0.0001164,6.022e-05,-999,0.0001454,6.72e-05,-999,415_29_0
3419,29.5071,-0.724668,2.48e+20,0.8,-999/-999,78402.9,5.6102e-15,1.49787e-15,3.27461e-15,1.5741e-15,-999,1.61863e-15,1.34326e-15,-999,1.2327e-14,4.57751e-15,-999,0.000412,0.00011,0.0001373,6.6e-05,-999,4.579e-05,3.8e-05,-999,0.0002289,8.5e-05,-999,415_29_0
3420,29.6649,-0.789024,2.46e+20,0.8,-999/-999,63627.7,1.2083e-14,2.17712e-15,4.22901e-15,1.68732e-15,-999,1.25531e-14,3.50053e-15,-999,1.91282e-14,5.33404e-15,-999,0.000888,0.00016,0.0001776,7.086e-05,-999,0.0003552,9.905e-05,-999,0.0003552,9.905e-05,-999,415_29_0
3421,29.6548,-0.773095,2.46e+20,0.8,-999/-999,64955.2,1.05999e-14,2.04105e-15,4.03137e-15,1.6235e-15,-999,9.57388e-15,3.13263e-15,-999,1.82343e-14,5.14017e-15,-999,0.000779,0.00015,0.0001693,6.818e-05,-999,0.0002709,8.864e-05,-999,0.0003386,9.545e-05,-999,415_29_0
3422,29.4958,-0.724187,2.48e+20,1.187,+0.22/-0.17,75962.4,1.91179e-14,1.97772e-15,2.16393e-14,3.48239e-15,-999,2.79192e-14,4.65888e-15,-999,1.74808e-14,4.24039e-15,-999,0.00203,0.00021,0.0008482,0.0001365,-999,0.000818,0.0001365,-999,0.0003636,8.82e-05,-999,415_29_0
3423,29.497,-0.717524,2.48e+20,0.8,-999/-999,73025.5,9.10977e-15,1.90638e-15,7.98021e-15,2.50425e-15,-999,5.91389e-15,2.53629e-15,-999,9.00961e-15,3.86395e-15,-999,0.000669,0.00014,0.0003346,0.000105,-999,0.0001673,7.175e-05,-999,0.0001673,7.175e-05,-999,415_29_0
3424,29.4523,-0.970047,2.54e+20,0.8,-999/-999,85472.4,5.56757e-15,1.3646e-15,1.83333e-15,1.04402e-15,-999,5.41237e-15,2.1982e-15,-999,9.61383e-15,3.61609e-15,-999,0.000408,0.0001,7.651e-05,4.357e-05,-999,0.000153,6.214e-05,-999,0.0001785,6.714e-05,-999,415_29_0
3425,29.4911,-0.717628,2.48e+20,0.8,-999/-999,72932.9,7.10807e-15,1.77021e-15,6.22485e-15,2.18848e-15,-999,8.07371e-15,2.97356e-15,-999,1.75722e-15,1.68829e-15,-999,0.000522,0.00013,0.000261,9.176e-05,-999,0.0002284,8.412e-05,-999,3.263e-05,3.135e-05,-999,415_29_0
3426,29.5037,-1.00036,2.51e+20,0.8,-999/-999,85056.5,9.3645e-15,1.77203e-15,6.31597e-16,6.04344e-16,-999,1.49511e-14,3.5751e-15,-999,1.2807e-14,3.88948e-15,-999,0.000687,0.00013,2.642e-05,2.528e-05,-999,0.0004228,0.0001011,-999,0.0002378,7.222e-05,-999,415_29_0
3427,29.3909,-0.806286,2.58e+20,1.268,+0.19/-0.15,81730.2,2.09901e-14,1.90819e-15,3.21123e-14,4.09151e-15,-999,2.68259e-14,4.26136e-15,-999,1.85303e-14,4.04847e-15,-999,0.00242,0.00022,0.001233,0.0001571,-999,0.0007913,0.0001257,-999,0.0003956,8.643e-05,-999,415_29_0
3428,29.3891,-0.798412,2.58e+20,0.8,-999/-999,81027.2,5.39767e-15,1.50315e-15,1.58266e-15,1.08051e-15,-999,1.16546e-14,3.5162e-15,-999,3.47787e-15,-5.91943e-12,2.34731e-14,0.000395,0.00011,6.584e-05,4.495e-05,-999,0.0003293,9.935e-05,-999,6.457e-05,-0.1099,0.0004358,415_29_0
3429,29.6347,-0.710534,2.46e+20,0.481,+0.25/-0.19,35045.2,4.7553e-14,6.39804e-15,2.2258e-14,5.00582e-15,-999,2.71695e-14,7.09667e-15,-999,5.8232e-14,1.30964e-14,-999,0.00275,0.00037,0.001,0.0002249,-999,0.00075,0.0001959,-999,0.001,0.0002249,-999,415_29_0
3430,29.7139,-0.88627,2.45e+20,0.8,-999/-999,41408.5,9.26296e-15,2.58438e-15,6.94309e-15,2.90525e-15,-999,1.03113e-14,4.31465e-15,-999,5.2397e-15,4.01944e-15,-999,0.000681,0.00019,0.0002918,0.0001221,-999,0.0002918,0.0001221,-999,9.73e-05,7.464e-05,-999,415_29_0
3431,29.5941,-0.689052,2.47e+20,0.8,-999/-999,37665.1,1.74234e-14,3.53912e-15,6.93005e-15,3.01939e-15,-999,1.85066e-14,5.89201e-15,-999,2.50632e-14,8.25566e-15,-999,0.00128,0.00026,0.0002908,0.0001267,-999,0.0005236,0.0001667,-999,0.0004654,0.0001533,-999,415_29_0
3432,29.7139,-0.81972,2.45e+20,0.8,-999/-999,32525.9,1.00247e-14,2.99244e-15,6.37679e-15,3.1075e-15,-999,1.18379e-14,5.10266e-15,-999,7.21603e-15,5.18316e-15,-999,0.000737,0.00022,0.000268,0.0001306,-999,0.000335,0.0001444,-999,0.000134,9.625e-05,-999,415_29_0
3433,29.506,-0.686194,2.48e+20,0.881,+0.28/-0.21,55214.9,2.10704e-14,3.04632e-15,1.9091e-14,3.92865e-15,-999,1.60233e-14,4.32531e-15,-999,2.18605e-14,6.15256e-15,-999,0.00166,0.00024,0.0007882,0.0001622,-999,0.0004564,0.0001232,-999,0.000415,0.0001168,-999,415_29_0
3434,29.4511,-0.711734,2.49e+20,0.8,-999/-999,64420.5,8.20044e-15,2.0433e-15,4.79051e-15,2.14821e-15,-999,7.09555e-15,3.18186e-15,-999,1.08085e-14,4.84686e-15,-999,0.000602,0.00015,0.0002007,9e-05,-999,0.0002007,9e-05,-999,0.0002007,9e-05,-999,415_29_0
3435,29.4313,-0.999103,2.54e+20,0.8,-999/-999,86526.1,3.88911e-15,1.28272e-15,3.79318e-15,1.67902e-15,-999,1.12033e-15,1.11856e-15,-999,5.11822e-15,2.94555e-15,-999,0.000285,9.4e-05,0.0001583,7.007e-05,-999,3.167e-05,3.162e-05,-999,9.503e-05,5.469e-05,-999,415_29_0
3436,29.4162,-0.986941,2.55e+20,0.8,-999/-999,86517.5,3.63117e-15,1.25589e-15,4.90651e-16,6.27823e-16,-999,7.23854e-16,9.26222e-16,-999,1.21237e-14,4.57371e-15,-999,0.000266,9.2e-05,2.046e-05,2.618e-05,-999,2.046e-05,2.618e-05,-999,0.0002251,8.492e-05,-999,415_29_0
3437,29.3557,-0.853073,2.58e+20,-0.19,+0.21/-0.17,75101.8,4.34491e-14,4.93206e-15,2.52054e-15,1.07875e-15,-999,2.42774e-14,4.8751e-15,-999,7.0141e-14,1.05669e-14,-999,0.00185,0.00021,0.000134,5.735e-05,-999,0.0006434,0.0001292,-999,0.001072,0.0001615,-999,415_29_0
3438,29.5453,-1.05639,2.49e+20,0.558,+0.24/-0.18,50822.7,3.58065e-14,4.76325e-15,1.78081e-14,3.94928e-15,-999,2.35639e-14,5.67207e-15,-999,4.24057e-14,9.48135e-15,-999,0.00218,0.00029,0.0007846,0.000174,-999,0.0006539,0.0001574,-999,0.0007411,0.0001657,-999,415_29_0
3439,29.4808,-1.05597,2.51e+20,0.8,-999/-999,66614.9,9.47354e-15,2.18096e-15,6.04344e-15,2.3906e-15,-999,1.0057e-14,3.77313e-15,-999,8.50925e-15,4.30848e-15,-999,0.000695,0.00016,0.0002528,0.0001,-999,0.0002844,0.0001067,-999,0.000158,8e-05,-999,415_29_0
3440,29.32,-0.88414,2.59e+20,0.8,-999/-999,50971.4,2.62464e-14,3.9643e-15,1.59251e-15,1.28796e-15,-999,1.17161e-14,4.21212e-15,-999,8.20333e-14,1.40205e-14,-999,0.00192,0.00029,6.62e-05,5.354e-05,-999,0.000331,0.000119,-999,0.001523,0.0002603,-999,415_29_0
3441,29.3595,-1.0127,2.56e+20,0.8,-999/-999,37547,1.81611e-14,4.0965e-15,7.9824e-15,3.6e-15,-999,2.05929e-14,7.0766e-15,-999,2.23896e-14,8.8492e-15,-999,0.00133,0.0003,0.0003326,0.00015,-999,0.000582,0.0002,-999,0.0004157,0.0001643,-999,415_29_0
3442,29.3447,-0.713759,2.51e+20,0.8,-999/-999,22359.6,3.31233e-14,7.22443e-15,3.19384e-14,9.3855e-15,-999,3.00895e-14,1.11072e-14,-999,1.3087e-14,8.81084e-15,-999,0.00243,0.00053,0.001336,0.0003926,-999,0.0008509,0.0003141,-999,0.000243,0.0001636,-999,415_29_0
3443,29.364,-0.677415,2.51e+20,0.8,-999/-999,11511.8,5.82044e-14,1.34947e-14,4.46564e-14,1.62298e-14,-999,3.77313e-14,1.80028e-14,-999,7.18439e-14,3.08487e-14,-999,0.00427,0.00099,0.001868,0.0006789,-999,0.001067,0.0005091,-999,0.001334,0.0005728,-999,415_29_0
3469,27.4174,0.289229,2.81e+20,0.8,-999/-999,2313.7,9.5323e-14,2.755e-14,9.67623e-14,3.71974e-14,-999,3.50809e-14,2.72556e-14,-999,1.06523e-13,6.03467e-14,-999,0.00692,0.002,0.003954,0.00152,-999,0.0009885,0.000768,-999,0.001977,0.00112,-999,417_27_0
3475,31.5773,-0.414359,2.47e+20,0.8,-999/-999,29472,6.64266e-15,2.31404e-15,2.58328e-15,-4.0465e-12,1.09742e-14,2.46425e-15,2.28788e-15,-999,2.25267e-14,8.44954e-15,-999,0.000488,0.00017,0.0001084,-0.1698,0.0004605,6.972e-05,6.473e-05,-999,0.0004183,0.0001569,-999,418_31_0
3479,31.6085,-0.440841,2.48e+20,0.8,-999/-999,23612.3,1.01583e-14,3.26808e-15,1.27073e-14,4.85586e-15,-999,7.53641e-15,4.62718e-15,-999,1.72168e-14,-1.29139e-11,3.79125e-14,0.000746,0.00024,0.0005328,0.0002036,-999,0.0002132,0.0001309,-999,0.0003197,-0.2398,0.000704,418_31_0
3484,31.7125,-0.303934,2.45e+20,0.8,-999/-999,23279.1,1.45541e-14,4.0806e-15,2.82673e-15,2.43651e-15,-999,2.09972e-14,8.01443e-15,-999,1.91979e-14,9.45624e-15,-999,0.00107,0.0003,0.0001188,0.0001024,-999,0.0005942,0.0002268,-999,0.0003565,0.0001756,-999,418_31_0
3486,31.7219,-0.34324,2.46e+20,0.8,-999/-999,20861.2,1.07631e-14,3.94603e-15,6.84833e-15,-6.89834e-12,1.77757e-14,1.19771e-14,6.58756e-15,-999,2.43357e-14,1.15243e-14,-999,0.000791,0.00029,0.0002876,-0.2897,0.0007465,0.0003389,0.0001864,-999,0.0004519,0.000214,-999,418_31_0
3488,31.7464,-0.370447,2.47e+20,0.8,-999/-999,19940.6,1.56538e-14,5.03644e-15,8.22408e-15,4.7948e-15,-999,1.21976e-14,7.11141e-15,-999,2.47778e-14,1.25854e-14,-999,0.00115,0.00037,0.0003451,0.0002012,-999,0.0003451,0.0002012,-999,0.0004601,0.0002337,-999,418_31_0
3489,31.7526,-0.277013,2.45e+20,0.8,-999/-999,17948.6,1.28947e-14,5.03274e-15,2.50551e-15,2.88621e-15,-999,2.6054e-14,1.15729e-14,-999,5.67051e-15,6.53213e-15,-999,0.000948,0.00037,0.0001053,0.0001213,-999,0.0007373,0.0003275,-999,0.0001053,0.0001213,-999,418_31_0
3490,-4.30507,0.814818,3.61e+20,0.8,-999/-999,3872.1,2.94341e-14,1.25944e-14,2.16505e-14,1.36194e-14,-999,2.98161e-14,1.8756e-14,-999,2.24432e-14,2.09002e-14,-999,0.00208,0.00089,0.0008322,0.0005235,-999,0.0008322,0.0005235,-999,0.000416,0.0003874,-999,419_355_0
3491,-4.31228,0.797356,3.61e+20,0.8,-999/-999,3733.9,4.31606e-14,1.55661e-14,6.3479e-14,2.52511e-14,-999,2.18551e-14,1.76202e-14,-999,3.29095e-14,-5.9291e-11,2.17634e-13,0.00305,0.0011,0.00244,0.0009706,-999,0.00061,0.0004918,-999,0.00061,-1.099,0.004034,419_355_0
3492,-4.3844,0.914073,3.68e+20,0.8,-999/-999,3773.7,4.48183e-14,1.56013e-14,4.13217e-14,2.10976e-14,-999,2.83278e-14,1.99837e-14,-999,4.26252e-14,3.00697e-14,-999,0.00316,0.0011,0.00158,0.0008067,-999,0.00079,0.0005573,-999,0.00079,0.0005573,-999,419_355_0
3493,15.8438,-0.975086,3.62e+20,0.8,-999/-999,2060.9,5.52045e-14,2.5479e-14,1.01537e-13,4.6863e-14,-999,0,-6.44259e-11,3.0794e-13,0,-9.70021e-11,4.63646e-13,0.0039,0.0018,0.0039,0.0018,-999,0,-1.798,0.008594,0,-1.798,0.008594,420_15_0
3571,-31.1161,-1.17919,7.36e+20,0.8,-999/-999,5051.7,3.93047e-14,1.35751e-14,2.81403e-14,1.69113e-14,-999,3.10885e-14,1.86831e-14,-999,4.50433e-14,2.70694e-14,-999,0.00249,0.00086,0.00083,0.0004988,-999,0.00083,0.0004988,-999,0.00083,0.0004988,-999,426_328_-1
3572,-30.9429,-0.990429,7e+20,0.8,-999/-999,4950.4,2.1265e-13,2.97084e-14,2.48408e-13,4.76295e-14,-999,2.27443e-13,4.72566e-14,-999,2.45865e-13,-1.02946e-10,1.67978e-13,0.0136,0.0019,0.007505,0.001439,-999,0.006098,0.001267,-999,0.004533,-1.898,0.003097,426_328_-1
3573,-30.9789,-1.2461,7.17e+20,0.8,-999/-999,4089,3.56549e-14,1.53929e-14,4.5597e-14,2.50884e-14,-999,3.39263e-14,2.36976e-14,-999,4.10532e-14,-5.31137e-11,1.6265e-13,0.00227,0.00098,0.001362,0.0007494,-999,0.0009078,0.0006341,-999,0.0007567,-0.979,0.002998,426_328_-1
3575,57.2378,-0.910919,9.73e+20,0.8,-999/-999,52864.8,5.06858e-15,1.84008e-15,7.47451e-15,3.51416e-15,-999,4.5059e-15,-4.23247e-12,9.62415e-15,6.18802e-15,3.75857e-15,-999,0.000303,0.00011,0.0001893,8.9e-05,-999,0.000117,-0.1099,0.0002499,0.0001136,6.9e-05,-999,427_57_-1
2104,57.2074,-0.901085,9.7e+20,0.8,-999/-999,57431.7,6.65297e-15,2.00592e-15,4.48114e-15,2.46601e-15,-999,5.47071e-15,2.67299e-15,-999,7.74004e-15,3.78178e-15,-999,0.000398,0.00012,0.0001137,6.257e-05,-999,0.0001421,6.943e-05,-999,0.0001421,6.943e-05,-999,284_57_0
3578,57.3325,-0.925138,9.8e+20,0.8,-999/-999,54084.3,4.40657e-15,1.6755e-15,3.12902e-15,2.21411e-15,-999,1.01371e-15,1.22069e-15,-999,8.59663e-15,4.26726e-15,-999,0.000263,0.0001,7.89e-05,5.583e-05,-999,2.63e-05,3.167e-05,-999,0.0001578,7.833e-05,-999,427_57_-1
3592,57.2402,-1.0783,9.63e+20,0.8,-999/-999,49832.4,6.65891e-15,2.16957e-15,2.23668e-15,1.97652e-15,-999,4.38524e-15,2.75039e-15,-999,1.24176e-14,5.31014e-15,-999,0.000399,0.00013,5.7e-05,5.037e-05,-999,0.000114,7.15e-05,-999,0.000228,9.75e-05,-999,427_57_-1
3614,58.4414,-0.186862,1.13e+21,0.8,-999/-999,83203.3,4.60739e-15,1.50693e-15,2.47835e-15,1.7448e-15,-999,4.47154e-15,2.23106e-15,-999,5.18866e-15,2.85043e-15,-999,0.000266,8.7e-05,5.703e-05,4.015e-05,-999,0.000114,5.688e-05,-999,9.502e-05,5.22e-05,-999,428_58_0
3619,58.5934,-0.0719642,1.17e+21,0.8,-999/-999,64569.5,5.79938e-15,1.92148e-15,1.13666e-15,1.37698e-15,-999,7.04221e-15,3.25116e-15,-999,6.97753e-15,3.7565e-15,-999,0.000332,0.00011,2.554e-05,3.094e-05,-999,0.0001787,8.25e-05,-999,0.0001277,6.875e-05,-999,428_58_0
3626,58.5716,-0.161073,1.17e+21,0.8,-999/-999,66736.5,6.89986e-15,2.27084e-15,7.98865e-15,3.81853e-15,-999,4.24424e-15,2.6297e-15,-999,5.88473e-15,3.64613e-15,-999,0.000395,0.00013,0.0001795,8.58e-05,-999,0.0001077,6.673e-05,-999,0.0001077,6.673e-05,-999,428_58_0
3629,58.5781,-0.160359,1.17e+21,0.8,-999/-999,63443.9,8.62919e-15,2.44552e-15,5.07357e-15,2.96893e-15,-999,4.49251e-15,2.62891e-15,-999,1.45342e-14,5.39952e-15,-999,0.000494,0.00014,0.000114,6.671e-05,-999,0.000114,6.671e-05,-999,0.000266,9.882e-05,-999,428_58_0
3631,58.5746,-0.1753,1.17e+21,0.8,-999/-999,58166.4,9.85195e-15,2.6202e-15,7.53025e-15,3.7135e-15,-999,8.8865e-15,3.6945e-15,-999,9.24509e-15,4.55916e-15,-999,0.000564,0.00015,0.0001692,8.344e-05,-999,0.0002255,9.375e-05,-999,0.0001692,8.344e-05,-999,428_58_0
3636,58.4231,-0.231653,1.14e+21,0.8,-999/-999,76004.6,5.5372e-15,1.7358e-15,5.97625e-15,2.78221e-15,-999,1.78953e-15,1.42786e-15,-999,7.46587e-15,3.4757e-15,-999,0.000319,0.0001,0.0001367,6.364e-05,-999,4.557e-05,3.636e-05,-999,0.0001367,6.364e-05,-999,428_58_0
3639,58.487,-0.254746,1.16e+21,0.8,-999/-999,47859.8,1.5131e-14,3.31208e-15,1.2122e-14,4.63646e-15,-999,1.43829e-14,4.90057e-15,-999,1.24779e-14,5.36923e-15,-999,0.000868,0.00019,0.000274,0.0001048,-999,0.0003654,0.0001245,-999,0.0002284,9.828e-05,-999,428_58_0
3640,58.6082,0.0366192,1.17e+21,0.8,-999/-999,29156,1.25595e-14,4.01764e-15,6.39982e-15,4.51726e-15,-999,1.70046e-14,6.93187e-15,-999,7.85723e-15,5.54596e-15,-999,0.000719,0.00023,0.0001438,0.0001015,-999,0.0004315,0.0001759,-999,0.0001438,0.0001015,-999,428_58_0
